user_15366@contest.yandex.ru,8801111113810
user_1444@contest.yandex.ru,8801111118090
user_7168@contest.yandex.ru,880111110920
user_12932@contest.yandex.ru,8801111111310
user_3590@contest.yandex.ru,8801111112157
user_7964@contest.yandex.ru,8801111113850
user_4113@contest.yandex.ru,880111113620
user_6080@contest.yandex.ru,8801111119118
user_9470@contest.yandex.ru,880111114983
user_2060@contest.yandex.ru,880111114959
user_4106@contest.yandex.ru,880111117380
user_4916@contest.yandex.ru,880111118070
user_15830@contest.yandex.ru,880111110160
user_15210@contest.yandex.ru,880111117821
user_16513@contest.yandex.ru,880111119600
user_16800@contest.yandex.ru,8801111111610
user_19399@contest.yandex.ru,8801111110800
user_8310@contest.yandex.ru,880111110888
user_10530@contest.yandex.ru,880111119204
user_3953@contest.yandex.ru,8801111115780
user_16712@contest.yandex.ru,880111118550
user_13980@contest.yandex.ru,880111115330
user_14530@contest.yandex.ru,880111112658
user_2739@contest.yandex.ru,8801111119070
user_11941@contest.yandex.ru,880111119180
user_1800@contest.yandex.ru,880111118037
user_1660@contest.yandex.ru,8801111117486
user_5510@contest.yandex.ru,880111116352
user_14329@contest.yandex.ru,880111115870
user_12330@contest.yandex.ru,880111113116
user_13630@contest.yandex.ru,880111118930
user_17230@contest.yandex.ru,880111110205
user_564@contest.yandex.ru,880111115570
user_19650@contest.yandex.ru,880111111736
user_8870@contest.yandex.ru,880111119812
user_15650@contest.yandex.ru,880111117299
user_2320@contest.yandex.ru,880111114509
user_965@contest.yandex.ru,8801111110890
user_16467@contest.yandex.ru,8801111115630
user_4450@contest.yandex.ru,8801111110903
user_15800@contest.yandex.ru,8801111115463
user_18385@contest.yandex.ru,8801111116060
user_12728@contest.yandex.ru,8801111110430
user_19738@contest.yandex.ru,8801111111860
user_6712@contest.yandex.ru,8801111119180
user_6300@contest.yandex.ru,8801111118627
user_11637@contest.yandex.ru,8801111114420
user_5730@contest.yandex.ru,880111114231
user_11575@contest.yandex.ru,8801111118410
user_13940@contest.yandex.ru,880111117006
user_12144@contest.yandex.ru,8801111114430
user_8070@contest.yandex.ru,880111119340
user_17810@contest.yandex.ru,8801111111038
user_12790@contest.yandex.ru,880111119481
user_3180@contest.yandex.ru,880111119793
user_14792@contest.yandex.ru,880111111470
user_16600@contest.yandex.ru,880111111742
user_10340@contest.yandex.ru,8801111116560
user_5040@contest.yandex.ru,880111111091
user_6050@contest.yandex.ru,8801111114578
user_9200@contest.yandex.ru,880111113188
user_262@contest.yandex.ru,880111114400
user_15271@contest.yandex.ru,8801111117680
user_18560@contest.yandex.ru,8801111114292
user_17115@contest.yandex.ru,880111110760
user_9490@contest.yandex.ru,880111112504
user_14110@contest.yandex.ru,880111112367
user_13718@contest.yandex.ru,880111117750
user_4270@contest.yandex.ru,880111115090
user_13422@contest.yandex.ru,880111115070
user_4210@contest.yandex.ru,8801111115449
user_72@contest.yandex.ru,880111118650
user_10000@contest.yandex.ru,880111119484
user_18460@contest.yandex.ru,880111112856
user_238@contest.yandex.ru,8801111112000
user_17990@contest.yandex.ru,880111112474
user_14300@contest.yandex.ru,880111119093
user_10807@contest.yandex.ru,8801111119990
user_11446@contest.yandex.ru,8801111110710
user_10112@contest.yandex.ru,8801111110200
user_18970@contest.yandex.ru,8801111115140
user_19980@contest.yandex.ru,880111113623
user_10400@contest.yandex.ru,8801111114997
user_18731@contest.yandex.ru,8801111119760
user_270@contest.yandex.ru,880111111759
user_14180@contest.yandex.ru,880111114852
user_13890@contest.yandex.ru,8801111115231
user_4220@contest.yandex.ru,880111111196
user_8750@contest.yandex.ru,8801111119949
user_15395@contest.yandex.ru,8801111117520
user_13686@contest.yandex.ru,880111112170
user_10774@contest.yandex.ru,880111118910
user_18705@contest.yandex.ru,8801111114760
user_18662@contest.yandex.ru,8801111114220
user_2300@contest.yandex.ru,8801111110592
user_17607@contest.yandex.ru,8801111114260
user_15268@contest.yandex.ru,8801111117660
user_19890@contest.yandex.ru,8801111115286
user_18829@contest.yandex.ru,880111116090
user_820@contest.yandex.ru,8801111110919
user_19919@contest.yandex.ru,8801111118800
user_10220@contest.yandex.ru,880111111041
user_1240@contest.yandex.ru,880111118638
user_10510@contest.yandex.ru,880111111855
user_16728@contest.yandex.ru,880111115190
user_15590@contest.yandex.ru,8801111112786
user_1260@contest.yandex.ru,8801111111509
user_10790@contest.yandex.ru,880111118742
user_13710@contest.yandex.ru,880111118891
user_13630@contest.yandex.ru,880111116167
user_15430@contest.yandex.ru,880111117918
user_19410@contest.yandex.ru,8801111111749
user_2970@contest.yandex.ru,8801111114845
user_9870@contest.yandex.ru,880111119514
user_690@contest.yandex.ru,880111111579
user_15765@contest.yandex.ru,8801111111940
user_13705@contest.yandex.ru,880111114200
user_17684@contest.yandex.ru,880111115390
user_6740@contest.yandex.ru,8801111119137
user_19120@contest.yandex.ru,8801111110685
user_19994@contest.yandex.ru,880111112200
user_16970@contest.yandex.ru,880111114553
user_18603@contest.yandex.ru,8801111115610
user_6500@contest.yandex.ru,880111118902
user_4734@contest.yandex.ru,880111114230
user_19921@contest.yandex.ru,8801111114630
user_8150@contest.yandex.ru,880111115690
user_14877@contest.yandex.ru,880111119580
user_10560@contest.yandex.ru,880111110129
user_1509@contest.yandex.ru,880111115230
user_100@contest.yandex.ru,880111114144
user_1544@contest.yandex.ru,880111114090
user_2822@contest.yandex.ru,8801111112360
user_17860@contest.yandex.ru,8801111112457
user_6870@contest.yandex.ru,8801111116832
user_16460@contest.yandex.ru,880111119724
user_11560@contest.yandex.ru,880111112712
user_15040@contest.yandex.ru,880111115908
user_17700@contest.yandex.ru,8801111111724
user_16430@contest.yandex.ru,880111112947
user_18600@contest.yandex.ru,8801111118162
user_17960@contest.yandex.ru,8801111110415
user_2657@contest.yandex.ru,8801111118750
user_6890@contest.yandex.ru,8801111115639
user_4660@contest.yandex.ru,880111119135
user_19282@contest.yandex.ru,880111116550
user_17923@contest.yandex.ru,8801111118160
user_11765@contest.yandex.ru,8801111111750
user_13410@contest.yandex.ru,880111118019
user_12496@contest.yandex.ru,880111112920
user_18016@contest.yandex.ru,8801111118580
user_2102@contest.yandex.ru,8801111115860
user_8530@contest.yandex.ru,880111119014
user_13829@contest.yandex.ru,880111111290
user_7070@contest.yandex.ru,880111112948
user_9315@contest.yandex.ru,8801111118120
user_3200@contest.yandex.ru,8801111115601
user_16195@contest.yandex.ru,880111116020
user_15000@contest.yandex.ru,880111116109
user_2384@contest.yandex.ru,880111112120
user_18840@contest.yandex.ru,8801111115140
user_12830@contest.yandex.ru,880111110935
user_1260@contest.yandex.ru,8801111116483
user_1600@contest.yandex.ru,880111110752
user_13970@contest.yandex.ru,8801111118887
user_16620@contest.yandex.ru,8801111110375
user_10200@contest.yandex.ru,880111116740
user_14091@contest.yandex.ru,880111116100
user_17900@contest.yandex.ru,880111110330
user_14710@contest.yandex.ru,8801111112030
user_18523@contest.yandex.ru,8801111115350
user_18416@contest.yandex.ru,8801111117780
user_18290@contest.yandex.ru,8801111113292
user_13320@contest.yandex.ru,8801111110315
user_9072@contest.yandex.ru,880111112580
user_15110@contest.yandex.ru,880111113837
user_19078@contest.yandex.ru,880111112960
user_16043@contest.yandex.ru,8801111115250
user_14280@contest.yandex.ru,8801111119040
user_17740@contest.yandex.ru,8801111116388
user_11630@contest.yandex.ru,8801111115422
user_18644@contest.yandex.ru,8801111112510
user_9820@contest.yandex.ru,8801111110260
user_16631@contest.yandex.ru,8801111111440
user_10440@contest.yandex.ru,880111118817
user_370@contest.yandex.ru,880111113576
user_17372@contest.yandex.ru,880111110840
user_2109@contest.yandex.ru,880111111600
user_9940@contest.yandex.ru,880111119956
user_3880@contest.yandex.ru,8801111118440
user_7045@contest.yandex.ru,880111119880
user_3113@contest.yandex.ru,8801111116630
user_9888@contest.yandex.ru,880111119890
user_15750@contest.yandex.ru,880111114920
user_948@contest.yandex.ru,8801111111190
user_8248@contest.yandex.ru,8801111114650
user_8443@contest.yandex.ru,880111116870
user_17620@contest.yandex.ru,880111119628
user_130@contest.yandex.ru,8801111110155
user_19749@contest.yandex.ru,8801111115810
user_1100@contest.yandex.ru,880111115759
user_6019@contest.yandex.ru,880111114380
user_1160@contest.yandex.ru,880111115128
user_13740@contest.yandex.ru,880111115026
user_7100@contest.yandex.ru,8801111118153
user_9800@contest.yandex.ru,880111115887
user_17937@contest.yandex.ru,8801111116520
user_19995@contest.yandex.ru,880111115640
user_14830@contest.yandex.ru,880111113434
user_12718@contest.yandex.ru,8801111111040
user_14370@contest.yandex.ru,880111111130
user_9690@contest.yandex.ru,8801111113589
user_9390@contest.yandex.ru,880111112179
user_744@contest.yandex.ru,880111115510
user_12145@contest.yandex.ru,880111111850
user_19716@contest.yandex.ru,880111119330
user_10719@contest.yandex.ru,880111112890
user_1831@contest.yandex.ru,880111116290
user_570@contest.yandex.ru,8801111115120
user_5630@contest.yandex.ru,8801111110560
user_8430@contest.yandex.ru,880111119287
user_2790@contest.yandex.ru,8801111113813
user_4680@contest.yandex.ru,880111112033
user_5130@contest.yandex.ru,880111119008
user_8900@contest.yandex.ru,880111117829
user_3610@contest.yandex.ru,880111115094
user_7270@contest.yandex.ru,8801111115527
user_13860@contest.yandex.ru,880111111411
user_6710@contest.yandex.ru,880111119552
user_14474@contest.yandex.ru,880111114070
user_19680@contest.yandex.ru,8801111110007
user_14505@contest.yandex.ru,8801111115600
user_8300@contest.yandex.ru,880111112320
user_13529@contest.yandex.ru,8801111116530
user_5200@contest.yandex.ru,8801111116411
user_4083@contest.yandex.ru,8801111111370
user_19555@contest.yandex.ru,8801111117020
user_2533@contest.yandex.ru,8801111115830
user_3774@contest.yandex.ru,880111117810
user_10@contest.yandex.ru,880111115941
user_14015@contest.yandex.ru,880111114260
user_14500@contest.yandex.ru,880111116389
user_6720@contest.yandex.ru,8801111117360
user_13910@contest.yandex.ru,880111119218
user_11718@contest.yandex.ru,880111117450
user_14350@contest.yandex.ru,8801111114417
user_1080@contest.yandex.ru,880111112478
user_6600@contest.yandex.ru,880111110018
user_19300@contest.yandex.ru,8801111112750
user_4910@contest.yandex.ru,8801111110166
user_2651@contest.yandex.ru,880111119570
user_4905@contest.yandex.ru,880111112500
user_15580@contest.yandex.ru,8801111113537
user_4913@contest.yandex.ru,8801111113040
user_8040@contest.yandex.ru,880111119767
user_17310@contest.yandex.ru,8801111119649
user_14634@contest.yandex.ru,880111118420
user_14087@contest.yandex.ru,880111116680
user_17749@contest.yandex.ru,8801111112810
user_7750@contest.yandex.ru,880111116898
user_3527@contest.yandex.ru,8801111119840
user_13838@contest.yandex.ru,880111119900
user_17720@contest.yandex.ru,880111118544
user_10190@contest.yandex.ru,8801111111328
user_4890@contest.yandex.ru,8801111114391
user_6194@contest.yandex.ru,8801111110290
user_4870@contest.yandex.ru,880111113748
user_10591@contest.yandex.ru,8801111117260
user_13780@contest.yandex.ru,880111112099
user_8476@contest.yandex.ru,8801111115500
user_13744@contest.yandex.ru,8801111116400
user_11450@contest.yandex.ru,8801111119533
user_16959@contest.yandex.ru,880111116690
user_8590@contest.yandex.ru,880111110916
user_13490@contest.yandex.ru,880111117274
user_12790@contest.yandex.ru,880111117220
user_14130@contest.yandex.ru,8801111118359
user_14476@contest.yandex.ru,8801111111810
user_19672@contest.yandex.ru,880111116960
user_4900@contest.yandex.ru,880111116372
user_13444@contest.yandex.ru,880111117040
user_8711@contest.yandex.ru,880111116660
user_8950@contest.yandex.ru,880111114198
user_1232@contest.yandex.ru,880111113400
user_5524@contest.yandex.ru,880111113840
user_15140@contest.yandex.ru,8801111115321
user_3471@contest.yandex.ru,880111110230
user_9730@contest.yandex.ru,8801111111516
user_17641@contest.yandex.ru,880111119530
user_10329@contest.yandex.ru,880111118170
user_18944@contest.yandex.ru,8801111111010
user_4920@contest.yandex.ru,880111118989
user_13370@contest.yandex.ru,880111113006
user_15141@contest.yandex.ru,880111111410
user_6840@contest.yandex.ru,8801111115369
user_19542@contest.yandex.ru,8801111111680
user_17540@contest.yandex.ru,880111113700
user_17960@contest.yandex.ru,8801111116068
user_5350@contest.yandex.ru,8801111110053
user_107@contest.yandex.ru,880111112510
user_1482@contest.yandex.ru,880111119070
user_11010@contest.yandex.ru,8801111117979
user_5440@contest.yandex.ru,8801111114779
user_9300@contest.yandex.ru,880111118452
user_460@contest.yandex.ru,880111116780
user_7580@contest.yandex.ru,880111110780
user_410@contest.yandex.ru,880111112328
user_2922@contest.yandex.ru,880111116260
user_9100@contest.yandex.ru,8801111119357
user_13700@contest.yandex.ru,8801111111552
user_19384@contest.yandex.ru,880111118640
user_4650@contest.yandex.ru,8801111112058
user_2940@contest.yandex.ru,8801111116127
user_13733@contest.yandex.ru,880111113150
user_15350@contest.yandex.ru,8801111110420
user_5600@contest.yandex.ru,8801111114016
user_224@contest.yandex.ru,880111112320
user_2275@contest.yandex.ru,8801111119450
user_7251@contest.yandex.ru,8801111117090
user_13753@contest.yandex.ru,880111115270
user_8350@contest.yandex.ru,880111113416
user_13500@contest.yandex.ru,8801111116505
user_17680@contest.yandex.ru,8801111110177
user_9740@contest.yandex.ru,8801111111880
user_10800@contest.yandex.ru,8801111112769
user_12330@contest.yandex.ru,880111111295
user_4160@contest.yandex.ru,8801111117528
user_5623@contest.yandex.ru,880111110140
user_9797@contest.yandex.ru,8801111119600
user_6507@contest.yandex.ru,880111119230
user_1391@contest.yandex.ru,8801111115310
user_6550@contest.yandex.ru,880111112271
user_1250@contest.yandex.ru,880111113582
user_16340@contest.yandex.ru,8801111117137
user_15705@contest.yandex.ru,880111116830
user_15050@contest.yandex.ru,8801111116192
user_2990@contest.yandex.ru,8801111119867
user_14690@contest.yandex.ru,8801111117747
user_18376@contest.yandex.ru,8801111117010
user_17206@contest.yandex.ru,8801111113820
user_14170@contest.yandex.ru,880111117838
user_14779@contest.yandex.ru,8801111116790
user_11020@contest.yandex.ru,8801111115842
user_15820@contest.yandex.ru,8801111113263
user_10200@contest.yandex.ru,880111112264
user_1706@contest.yandex.ru,8801111111320
user_6460@contest.yandex.ru,8801111117626
user_10056@contest.yandex.ru,8801111115450
user_14820@contest.yandex.ru,880111119153
user_19525@contest.yandex.ru,880111111410
user_5320@contest.yandex.ru,880111119641
user_599@contest.yandex.ru,880111118580
user_11915@contest.yandex.ru,880111117350
user_9292@contest.yandex.ru,880111115300
user_16080@contest.yandex.ru,8801111111363
user_5335@contest.yandex.ru,880111111150
user_16742@contest.yandex.ru,8801111110930
user_18778@contest.yandex.ru,8801111114020
user_19444@contest.yandex.ru,8801111118920
user_4690@contest.yandex.ru,8801111112658
user_7980@contest.yandex.ru,8801111114148
user_7400@contest.yandex.ru,8801111119871
user_8780@contest.yandex.ru,880111119539
user_15900@contest.yandex.ru,8801111112480
user_3550@contest.yandex.ru,880111119381
user_3346@contest.yandex.ru,880111112690
user_17788@contest.yandex.ru,880111118900
user_10250@contest.yandex.ru,880111113710
user_7834@contest.yandex.ru,8801111110960
user_10958@contest.yandex.ru,8801111115550
user_19550@contest.yandex.ru,8801111111117
user_17552@contest.yandex.ru,8801111116270
user_3940@contest.yandex.ru,880111118930
user_14817@contest.yandex.ru,8801111119800
user_7674@contest.yandex.ru,880111113560
user_14701@contest.yandex.ru,8801111111170
user_9314@contest.yandex.ru,880111119890
user_10840@contest.yandex.ru,8801111117561
user_7605@contest.yandex.ru,880111114240
user_10660@contest.yandex.ru,8801111118068
user_16900@contest.yandex.ru,880111113020
user_6240@contest.yandex.ru,880111112636
user_17569@contest.yandex.ru,880111116770
user_13190@contest.yandex.ru,880111111216
user_2240@contest.yandex.ru,880111113853
user_19519@contest.yandex.ru,8801111112860
user_8656@contest.yandex.ru,880111118810
user_12470@contest.yandex.ru,880111112682
user_18153@contest.yandex.ru,880111118880
user_5300@contest.yandex.ru,880111118413
user_15870@contest.yandex.ru,8801111112917
user_3120@contest.yandex.ru,880111117046
user_14181@contest.yandex.ru,880111110210
user_1140@contest.yandex.ru,8801111114201
user_4030@contest.yandex.ru,8801111111216
user_6250@contest.yandex.ru,880111111256
user_350@contest.yandex.ru,880111114680
user_19480@contest.yandex.ru,8801111118119
user_50@contest.yandex.ru,880111119368
user_2807@contest.yandex.ru,880111118820
user_1520@contest.yandex.ru,880111113759
user_18230@contest.yandex.ru,8801111117920
user_10280@contest.yandex.ru,880111114424
user_17890@contest.yandex.ru,8801111114890
user_1230@contest.yandex.ru,880111111078
user_7523@contest.yandex.ru,880111111590
user_12640@contest.yandex.ru,880111112536
user_13640@contest.yandex.ru,8801111110307
user_8674@contest.yandex.ru,880111118060
user_14780@contest.yandex.ru,8801111111180
user_17110@contest.yandex.ru,8801111110656
user_8650@contest.yandex.ru,880111111420
user_18522@contest.yandex.ru,880111113380
user_8001@contest.yandex.ru,8801111117790
user_11644@contest.yandex.ru,8801111115390
user_11364@contest.yandex.ru,8801111115700
user_12466@contest.yandex.ru,880111118900
user_9981@contest.yandex.ru,880111115040
user_12040@contest.yandex.ru,880111117553
user_8030@contest.yandex.ru,8801111114940
user_12111@contest.yandex.ru,8801111116610
user_13022@contest.yandex.ru,8801111113740
user_14052@contest.yandex.ru,880111113410
user_19590@contest.yandex.ru,880111118430
user_1450@contest.yandex.ru,8801111119987
user_903@contest.yandex.ru,880111114140
user_2540@contest.yandex.ru,8801111117412
user_9860@contest.yandex.ru,8801111112996
user_15350@contest.yandex.ru,880111110102
user_8703@contest.yandex.ru,880111113890
user_5459@contest.yandex.ru,8801111117640
user_13060@contest.yandex.ru,880111119933
user_5390@contest.yandex.ru,880111111110
user_2340@contest.yandex.ru,8801111118259
user_4570@contest.yandex.ru,880111113984
user_3522@contest.yandex.ru,880111113180
user_16890@contest.yandex.ru,880111113598
user_11610@contest.yandex.ru,8801111112380
user_1700@contest.yandex.ru,8801111114923
user_15020@contest.yandex.ru,8801111114607
user_6950@contest.yandex.ru,8801111118497
user_9160@contest.yandex.ru,8801111114171
user_11980@contest.yandex.ru,8801111110699
user_6909@contest.yandex.ru,8801111115800
user_5760@contest.yandex.ru,880111111325
user_2330@contest.yandex.ru,8801111116178
user_16974@contest.yandex.ru,8801111118980
user_11540@contest.yandex.ru,8801111118700
user_6260@contest.yandex.ru,8801111117058
user_11029@contest.yandex.ru,8801111115210
user_5810@contest.yandex.ru,880111113412
user_4340@contest.yandex.ru,8801111110196
user_11070@contest.yandex.ru,8801111118788
user_2500@contest.yandex.ru,880111115801
user_8918@contest.yandex.ru,880111117380
user_7348@contest.yandex.ru,880111119910
user_17393@contest.yandex.ru,880111119870
user_3060@contest.yandex.ru,8801111119753
user_18690@contest.yandex.ru,8801111118023
user_8290@contest.yandex.ru,8801111110322
user_8635@contest.yandex.ru,880111118990
user_2350@contest.yandex.ru,8801111111187
user_7958@contest.yandex.ru,8801111114530
user_8740@contest.yandex.ru,880111118709
user_2803@contest.yandex.ru,880111119520
user_18209@contest.yandex.ru,880111112210
user_8320@contest.yandex.ru,880111119494
user_7790@contest.yandex.ru,8801111112061
user_16210@contest.yandex.ru,880111113410
user_6927@contest.yandex.ru,8801111110280
user_2590@contest.yandex.ru,8801111115240
user_4840@contest.yandex.ru,880111118443
user_7630@contest.yandex.ru,880111115562
user_2281@contest.yandex.ru,8801111112130
user_18010@contest.yandex.ru,8801111111319
user_7832@contest.yandex.ru,880111110400
user_17390@contest.yandex.ru,8801111111051
user_17720@contest.yandex.ru,8801111110420
user_480@contest.yandex.ru,880111113840
user_15311@contest.yandex.ru,8801111111400
user_10940@contest.yandex.ru,880111114122
user_16190@contest.yandex.ru,880111118142
user_6312@contest.yandex.ru,880111112970
user_11020@contest.yandex.ru,8801111114405
user_900@contest.yandex.ru,8801111110830
user_12340@contest.yandex.ru,8801111116850
user_5900@contest.yandex.ru,880111111521
user_19660@contest.yandex.ru,880111115360
user_16360@contest.yandex.ru,880111116383
user_14520@contest.yandex.ru,880111118409
user_2291@contest.yandex.ru,880111115550
user_14430@contest.yandex.ru,8801111112609
user_10290@contest.yandex.ru,8801111112394
user_12050@contest.yandex.ru,8801111110290
user_4400@contest.yandex.ru,8801111118715
user_610@contest.yandex.ru,8801111113754
user_14850@contest.yandex.ru,880111111605
user_8736@contest.yandex.ru,880111115370
user_1421@contest.yandex.ru,8801111117870
user_11790@contest.yandex.ru,8801111116155
user_13120@contest.yandex.ru,8801111118395
user_18683@contest.yandex.ru,8801111117600
user_796@contest.yandex.ru,8801111117190
user_14510@contest.yandex.ru,8801111118400
user_18130@contest.yandex.ru,880111114240
user_16250@contest.yandex.ru,8801111111511
user_9760@contest.yandex.ru,880111115540
user_3184@contest.yandex.ru,880111112930
user_7514@contest.yandex.ru,8801111110410
user_7841@contest.yandex.ru,880111119320
user_14870@contest.yandex.ru,8801111114592
user_4404@contest.yandex.ru,880111119590
user_11210@contest.yandex.ru,880111116185
user_14210@contest.yandex.ru,880111114595
user_10350@contest.yandex.ru,880111116696
user_17364@contest.yandex.ru,8801111118530
user_19770@contest.yandex.ru,880111117058
user_10080@contest.yandex.ru,8801111110455
user_2145@contest.yandex.ru,880111113070
user_13680@contest.yandex.ru,880111112055
user_19988@contest.yandex.ru,880111113710
user_4983@contest.yandex.ru,880111118720
user_7580@contest.yandex.ru,8801111111680
user_8980@contest.yandex.ru,880111113092
user_15978@contest.yandex.ru,880111119560
user_10348@contest.yandex.ru,880111112300
user_4790@contest.yandex.ru,880111114120
user_215@contest.yandex.ru,8801111114050
user_6520@contest.yandex.ru,880111118418
user_2696@contest.yandex.ru,880111119200
user_18450@contest.yandex.ru,8801111117186
user_4478@contest.yandex.ru,8801111111520
user_3766@contest.yandex.ru,8801111115940
user_5885@contest.yandex.ru,880111117050
user_7955@contest.yandex.ru,880111119780
user_2448@contest.yandex.ru,880111113690
user_7499@contest.yandex.ru,8801111116900
user_6090@contest.yandex.ru,8801111118150
user_8660@contest.yandex.ru,8801111112455
user_320@contest.yandex.ru,880111118546
user_4489@contest.yandex.ru,880111119900
user_7490@contest.yandex.ru,8801111114346
user_721@contest.yandex.ru,8801111117280
user_11885@contest.yandex.ru,880111113830
user_8904@contest.yandex.ru,880111117610
user_1080@contest.yandex.ru,880111114411
user_18211@contest.yandex.ru,880111119860
user_4100@contest.yandex.ru,8801111118016
user_12771@contest.yandex.ru,880111116470
user_880@contest.yandex.ru,8801111116408
user_2240@contest.yandex.ru,880111117789
user_17092@contest.yandex.ru,880111112600
user_17790@contest.yandex.ru,880111116818
user_16980@contest.yandex.ru,880111115201
user_7860@contest.yandex.ru,8801111118728
user_14980@contest.yandex.ru,8801111117834
user_4686@contest.yandex.ru,8801111115690
user_5651@contest.yandex.ru,8801111112890
user_5019@contest.yandex.ru,8801111110320
user_17750@contest.yandex.ru,8801111111068
user_9270@contest.yandex.ru,880111118509
user_259@contest.yandex.ru,8801111118960
user_18709@contest.yandex.ru,880111110340
user_10@contest.yandex.ru,8801111118547
user_4251@contest.yandex.ru,880111115450
user_5770@contest.yandex.ru,8801111115975
user_10529@contest.yandex.ru,8801111114410
user_1999@contest.yandex.ru,880111118530
user_9160@contest.yandex.ru,880111110250
user_1676@contest.yandex.ru,8801111110180
user_3380@contest.yandex.ru,880111113040
user_10120@contest.yandex.ru,880111113650
user_3788@contest.yandex.ru,880111117480
user_17900@contest.yandex.ru,8801111112399
user_5380@contest.yandex.ru,880111110001
user_12387@contest.yandex.ru,880111110820
user_9990@contest.yandex.ru,8801111112359
user_12474@contest.yandex.ru,880111116240
user_4200@contest.yandex.ru,880111112172
user_7612@contest.yandex.ru,8801111114720
user_13187@contest.yandex.ru,880111116800
user_16480@contest.yandex.ru,8801111116551
user_2036@contest.yandex.ru,8801111111750
user_6461@contest.yandex.ru,880111115350
user_143@contest.yandex.ru,8801111110460
user_8025@contest.yandex.ru,8801111119330
user_6270@contest.yandex.ru,8801111113548
user_1670@contest.yandex.ru,8801111117106
user_1142@contest.yandex.ru,8801111116170
user_17070@contest.yandex.ru,8801111116746
user_3740@contest.yandex.ru,8801111115900
user_10800@contest.yandex.ru,880111116910
user_7990@contest.yandex.ru,880111118077
user_9703@contest.yandex.ru,8801111118330
user_9040@contest.yandex.ru,8801111112311
user_1587@contest.yandex.ru,880111112460
user_14010@contest.yandex.ru,8801111113000
user_2574@contest.yandex.ru,880111111740
user_9513@contest.yandex.ru,8801111111180
user_10995@contest.yandex.ru,8801111111580
user_12322@contest.yandex.ru,880111112590
user_16640@contest.yandex.ru,8801111115037
user_16299@contest.yandex.ru,880111112700
user_172@contest.yandex.ru,880111118270
user_18417@contest.yandex.ru,880111118710
user_11209@contest.yandex.ru,880111119010
user_7335@contest.yandex.ru,880111115830
user_5350@contest.yandex.ru,8801111115076
user_12370@contest.yandex.ru,880111116407
user_7920@contest.yandex.ru,8801111111389
user_274@contest.yandex.ru,880111113040
user_1009@contest.yandex.ru,8801111116420
user_16054@contest.yandex.ru,880111116640
user_15003@contest.yandex.ru,8801111114670
user_9738@contest.yandex.ru,8801111114780
user_9140@contest.yandex.ru,880111116965
user_9392@contest.yandex.ru,8801111115270
user_14836@contest.yandex.ru,8801111117180
user_12311@contest.yandex.ru,880111113660
user_9920@contest.yandex.ru,8801111117224
user_4700@contest.yandex.ru,8801111119355
user_15190@contest.yandex.ru,880111119654
user_19590@contest.yandex.ru,8801111119468
user_14928@contest.yandex.ru,880111111450
user_15870@contest.yandex.ru,880111115041
user_3540@contest.yandex.ru,8801111116503
user_4020@contest.yandex.ru,8801111115433
user_8234@contest.yandex.ru,880111110910
user_13938@contest.yandex.ru,8801111118580
